country,cy,facility_id,admin1,admin1_name,ruralurban,publicprivate,gps_lat,gps_lon,map_id,admin2,admin3,admin2_name,admin3_name,admin4_name
SIERRALEONE,SLA_2018,2060565,2,East,Rural,Public,8.26291,-10.88493,SLA_2018_2060565,6,,Kenema,MALEGOHUN,"NGIEHUN KONJO CHP, NGIEHUN KON"
SIERRALEONE,SLA_2018,2060568,2,East,Rural,Public,8.24938,-11.05876,SLA_2018_2060568,6,,Kenema,LOWER BAMBARA,NJAGBAHUN MCHP
SIERRALEONE,SLA_2018,2060572,2,East,Rural,Public,7.9595,-11.13625,SLA_2018_2060572,6,,Kenema,NONGOWA,PANDERU MCHP
SIERRALEONE,SLA_2018,2060573,2,East,Urban,"Private, non-specific",8.18487,-11.13712,SLA_2018_2060573,6,,Kenema,LOWER BAMBARA,PANGUMA CATHOLIC MISSION HOSP
SIERRALEONE,SLA_2018,2060576,2,East,Rural,Public,7.66216,-11.07891,SLA_2018_2060576,6,,Kenema,GAURA,PERRIE MCHP
SIERRALEONE,SLA_2018,2060579,2,East,Rural,Public,8.2811,-11.00657,SLA_2018_2060579,6,,Kenema,LOWER BAMBARA,SAAMA CHP
SIERRALEONE,SLA_2018,2060583,2,East,Rural,Public,7.85389,-11.28538,SLA_2018_2060583,6,,Kenema,SMALL BO,SERABU CHP SERABU VILLAGE
SIERRALEONE,SLA_2018,2060586,2,East,Rural,Public,8.21111,-11.02694,SLA_2018_2060586,6,,Kenema,LOWER BAMBARA,SEMBEIMA MCHP
SIERRALEONE,SLA_2018,2060588,2,East,Urban,Public,7.71375,-11.38698,SLA_2018_2060588,6,,Kenema,NIAWA,SENDUMEI VILLAGE
SIERRALEONE,SLA_2018,2060590,2,,Rural,Public,8.04954,-11.03161,SLA_2018_2060590,5,,,Kenema,TALIA
SIERRALEONE,SLA_2018,2060591,2,East,Rural,Public,7.8635,-11.02927,SLA_2018_2060591,6,,Kenema,DAMA,TAWAHUN MCHP
SIERRALEONE,SLA_2018,2060593,2,East,Urban,Public,7.7915,-11.36737,SLA_2018_2060593,6,,Kenema,SMALL BO,TOBANDA CHC
SIERRALEONE,SLA_2018,2060597,2,East,Urban,Public,8.41595,-11.506,SLA_2018_2060597,6,,Kenema,GORAMA MENDE,TUNGIE
SIERRALEONE,SLA_2018,2060598,2,East,Rural,Public,8.02757,-11.00382,SLA_2018_2060598,6,,Kenema,NONGOWA,VAAHUN MCHP
SIERRALEONE,SLA_2018,2060602,2,East,Rural,Public,7.64088,-11.47593,SLA_2018_2060602,6,,Kenema,LANGRAMA,YABAIMA  VILLAGE
SIERRALEONE,SLA_2018,2080603,2,East,Urban,Public,8.51663,-10.96759,SLA_2018_2080603,8,,Kono,TANKORO,BAIAMA CHC
SIERRALEONE,SLA_2018,2080606,2,East,Rural,Public,8.81739,-11.17133,SLA_2018_2080606,8,,Kono,SANDOR,BANGAMBAYA CHP
SIERRALEONE,SLA_2018,2080609,2,East,Rural,Public,8.66691,-10.94568,SLA_2018_2080609,8,,Kono,GBENSE,BOROMA MCHP
SIERRALEONE,SLA_2018,2080612,2,East,Rural,Public,8.63219,-11.20332,SLA_2018_2080612,8,,Kono,NIMIYAMA,CONDAMA CHP
SIERRALEONE,SLA_2018,2080613,2,East,Urban,"Private, non-specific",8.65943,-10.96103,SLA_2018_2080613,8,,Kono,GBENSE,DORMA TOWN WELL BODY CLINIC
SIERRALEONE,SLA_2018,2080616,2,East,Rural,Public,8.76384,-10.63002,SLA_2018_2080616,8,,Kono,LEI,FOAKOR MCHP
SIERRALEONE,SLA_2018,2080620,2,East,Rural,Public,8.78419,-10.85668,SLA_2018_2080620,8,,Kono,GBENSE,GBANGADU MCHP
SIERRALEONE,SLA_2018,2080622,2,East,Rural,Public,8.60343,-10.81805,SLA_2018_2080622,8,,Kono,FIAMA,GBETEMA MCHP
SIERRALEONE,SLA_2018,2080627,2,East,Urban,Public,8.61692,-10.72075,SLA_2018_2080627,8,,Kono,SOA,KAINKODU CHC
SIERRALEONE,SLA_2018,2080628,2,East,Rural,Public,8.68312,-10.51496,SLA_2018_2080628,8,,Kono,MAFINDOR,KAMIENDOR CHP
SIERRALEONE,SLA_2018,2080633,2,East,Urban,Public,8.6251,-10.95359,SLA_2018_2080633,8,,Kono,TANKORO,KIMBADU CHC
SIERRALEONE,SLA_2018,2080634,2,East,Rural,Public,8.79595,-10.92625,SLA_2018_2080634,8,,Kono,GBENSE,KOAKOR MCHP
SIERRALEONE,SLA_2018,2080639,2,East,Rural,Public,8.66393,-10.97419,SLA_2018_2080639,8,,Kono,GBENSE,KAMADU CHP
SIERRALEONE,SLA_2018,2080640,2,East,Urban,Public,8.6479,-10.96631,SLA_2018_2080640,8,,Kono,GBENSE,KOIDU GOVERNMET HOSPITAL
SIERRALEONE,SLA_2018,2080641,2,East,Urban,"Private, non-specific",8.64341,-10.97479,SLA_2018_2080641,8,,Kono,GBENSE,KOIDU CITY
SIERRALEONE,SLA_2018,2080646,2,East,Rural,Public,8.92234,-10.99711,SLA_2018_2080646,8,,Kono,SANDOR,KONDEYA MCHP
SIERRALEONE,SLA_2018,2080649,2,East,Rural,Public,8.95988,-10.65386,SLA_2018_2080649,8,,Kono,TOLI,KPETEMA MCHP
SIERRALEONE,SLA_2018,2080653,2,East,Rural,Public,8.6102,-10.697,SLA_2018_2080653,8,,Kono,SOA,MANJAMA CHP
SIERRALEONE,SLA_2018,2080656,2,East,Rural,Public,8.69497,-11.251,SLA_2018_2080656,8,,Kono,NIMIYAMA,MASSABENDU CHP
SIERRALEONE,SLA_2018,2080657,2,East,Urban,Public,8.61172,-11.02233,SLA_2018_2080657,8,,Kono,NIMIKORO,MOTEMA CHC
SIERRALEONE,SLA_2018,2080661,2,East,Rural,Public,8.41175,-11.099,SLA_2018_2080661,8,,Kono,GORAMA KONO,NJABGEMA MCHP
SIERRALEONE,SLA_2018,2080666,2,East,Rural,Public,,,SLA_2018_2080666,8,,Kono,KAMARA,PEYIMA CHP
SIERRALEONE,SLA_2018,2080669,2,East,Rural,Public,8.95336,-11.0416,SLA_2018_2080669,8,,Kono,SANDOR,SAMADU MCHP
SIERRALEONE,SLA_2018,2080672,2,East,Rural,Public,8.64189,-11.26807,SLA_2018_2080672,8,,Kono,NIMIYAMA,SANDIA MCHP
SIERRALEONE,SLA_2018,2080675,2,East,Rural,Public,8.63884,-10.92261,SLA_2018_2080675,8,,Kono,GBENSE,SIMBAKORO MCHP
SIERRALEONE,SLA_2018,2080679,2,East,Rural,Public,8.50399,-10.68042,SLA_2018_2080679,8,,Kono,SOA,SUKUDU SOA MCHP
SIERRALEONE,SLA_2018,2080682,2,East,Urban,Public,8.70202,-11.01205,SLA_2018_2080682,8,,Kono,KAMARA,TOMBODU CHC
SIERRALEONE,SLA_2018,2080683,2,East,Rural,Public,8.65889,-11.05971,SLA_2018_2080683,8,,Kono,NIMIKORO,TONGOMA MCHP
SIERRALEONE,SLA_2018,2080687,2,East,Rural,Public,8.55131,-10.93204,SLA_2018_2080687,8,,Kono,TANKORO,WOAMA
SIERRALEONE,SLA_2018,2080690,2,East,Rural,Public,8.57592,-10.87798,SLA_2018_2080690,8,,Kono,FIAMA,YEKIOR MCHP
SIERRALEONE,SLA_2018,3010003,3,South,Rural,Public,7.92923,-11.43821,SLA_2018_3010003,1,,Bo,Boama,BAOMA
SIERRALEONE,SLA_2018,3010004,3,South,Urban,Public,8.41655,-11.66759,SLA_2018_3010004,1,,Bo,Valunia,BAOMAHUN
SIERRALEONE,SLA_2018,3010007,3,South,Rural,Public,7.97244,-11.71608,SLA_2018_3010007,1,,Bo,Kakua,BATIAMA
SIERRALEONE,SLA_2018,3010010,3,South,Urban,"Private, non-specific",7.97651,-11.73751,SLA_2018_3010010,1,,Bo,KAKUA,KULANDA TOWN
SIERRALEONE,SLA_2018,3010011,3,South,Rural,Public,7.68205,-11.81229,SLA_2018_3010011,1,,Bo,Lugbu,BONTIWO
SIERRALEONE,SLA_2018,3010014,3,South,Rural,Public,7.50542,-11.87755,SLA_2018_3010014,1,,Bo,Bagbo,BUMKAKU
SIERRALEONE,SLA_2018,3010017,3,South,Urban,"Private, non-specific",7.98806,-11.76454,SLA_2018_3010017,1,,Bo,KAKUA,GEOMA 2
SIERRALEONE,SLA_2018,3010022,3,South,Rural,Public,7.70192,-11.52772,SLA_2018_3010022,1,,Bo,Wonde,FANIMA WONDE
SIERRALEONE,SLA_2018,3010025,3,South,Rural,Public,7.97782,-11.59342,SLA_2018_3010025,1,,Bo,Kakua,FENGEHUN
SIERRALEONE,SLA_2018,3010028,3,South,Rural,Public,7.95629,-11.76073,SLA_2018_3010028,1,,Bo,Kakua,FULAWAHUN
SIERRALEONE,SLA_2018,3010031,3,South,Urban,Public,8.10919,-11.84924,SLA_2018_3010031,1,,Bo,Gbo,GBAIIMA
SIERRALEONE,SLA_2018,3010032,3,South,Rural,Public,8.12145,-11.7575,SLA_2018_3010032,1,,Bo,Selenga,GBANGBA
SIERRALEONE,SLA_2018,3010035,3,South,Rural,Public,8.03063,-11.78603,SLA_2018_3010035,1,,Bo,Kakua,GBONGBOMA
SIERRALEONE,SLA_2018,3010038,3,South,Urban,Public,7.92985,-11.57621,SLA_2018_3010038,1,,Bo,Boama,GERIHUN
SIERRALEONE,SLA_2018,3010040,3,South,Rural,Public,7.90395,-11.54422,SLA_2018_3010040,1,,Bo,Boama,GOLU
SIERRALEONE,SLA_2018,3010045,3,South,Rural,Public,7.73861,-11.90212,SLA_2018_3010045,1,,Bo,Lugbu,HIIMA
SIERRALEONE,SLA_2018,3010046,3,South,Urban,Public,7.9196,-11.42831,SLA_2018_3010046,1,,Bo,Boama,JEMBE
SIERRALEONE,SLA_2018,3010050,3,South,Rural,Public,7.76298,-11.47443,SLA_2018_3010050,1,,Bo,Wonde,KAMBAWAMA MCHP
SIERRALEONE,SLA_2018,3010054,3,South,Rural,Public,7.79442,-11.8314,SLA_2018_3010054,1,,Bo,Tikonko,KASSAMA VILLAGE
SIERRALEONE,SLA_2018,3010057,3,South,Urban,"Private, non-specific",7.95984,-11.73926,SLA_2018_3010057,1,,Bo,KAKUA,PRINCE WILLIAMS STREET
SIERRALEONE,SLA_2018,3010058,3,South,Rural,Public,8.20334,-11.50853,SLA_2018_3010058,1,,Bo,Komboya,KOMBOYA GBAUJA
SIERRALEONE,SLA_2018,3010062,3,South,Urban,Public,7.95016,-11.74861,SLA_2018_3010062,1,,Bo,Kakua,KOWAMA
SIERRALEONE,SLA_2018,3010063,3,South,Rural,Public,8.3002,-11.49656,SLA_2018_3010063,1,,Bo,Komboya,KPAMAJAMA
SIERRALEONE,SLA_2018,3010066,3,South,Rural,Public,8.33242,-11.55235,SLA_2018_3010066,1,,Bo,Valunia,KPEWAMA
SIERRALEONE,SLA_2018,3010069,3,South,Rural,Public,7.87839,-11.57381,SLA_2018_3010069,1,,Bo,Jaiama Bongor,LOWOMA MCHP NJIAMA BONGOR
SIERRALEONE,SLA_2018,3010072,3,South,Urban,Public,7.96554,-11.74058,SLA_2018_3010072,1,,Bo,Kakua,41  DAMBALA ROAD BO
SIERRALEONE,SLA_2018,3010075,3,South,Rural,Public,7.55839,-11.86915,SLA_2018_3010075,1,,Bo,Bagbo,MANO YORGBO
SIERRALEONE,SLA_2018,3010080,3,South,Rural,Public,7.92365,-11.51146,SLA_2018_3010080,1,,Bo,Boama,MBUNDORBU
SIERRALEONE,SLA_2018,3010083,3,South,Rural,Public,7.75797,-11.94823,SLA_2018_3010083,1,,Bo,Bumpe Ngao,MOKOBA
SIERRALEONE,SLA_2018,3010088,3,South,Rural,Public,7.94358,-11.73208,SLA_2018_3010088,1,,Bo,Kakua,MULEIMA
SIERRALEONE,SLA_2018,3010091,3,South,Urban,Public,7.95008,-11.72412,SLA_2018_3010091,1,,Bo,Kakua,ISATA CONTEH
SIERRALEONE,SLA_2018,3010095,3,South,Urban,Public,8.10381,-11.42008,SLA_2018_3010095,1,,Bo,Badjia,NGELEHUN -BADJIA
SIERRALEONE,SLA_2018,3010096,3,South,Rural,Public,7.69413,-11.87113,SLA_2018_3010096,1,,Bo,Lugbu,NGIEYEHUN
SIERRALEONE,SLA_2018,3010100,3,South,Rural,Public,8.23717,-11.48295,SLA_2018_3010100,1,,Bo,Komboya,KOMBOYA NYAGOREHUN
SIERRALEONE,SLA_2018,3010103,3,South,Urban,Public,8.20056,-11.45947,SLA_2018_3010103,1,,Bo,Komboya,NJALA KOMBOYA
SIERRALEONE,SLA_2018,3010104,3,South,Rural,Public,8.03973,-11.4495,SLA_2018_3010104,1,,Bo,Badjia,NJANDAMA
SIERRALEONE,SLA_2018,3010109,3,South,Urban,Public,8.15816,-11.59797,SLA_2018_3010109,1,,Bo,Niawa Lenga,SAHN
SIERRALEONE,SLA_2018,3010110,3,South,Rural,Public,8.07881,-11.5199,SLA_2018_3010110,1,,Bo,Bagbwe(Bagbe),SAMI BUMA (BAGBE)
SIERRALEONE,SLA_2018,3010113,3,South,Rural,Public,7.99255,-11.86818,SLA_2018_3010113,1,,Bo,Gbo,SEMBEHUN MAMAGEWOR
SIERRALEONE,SLA_2018,3010117,3,South,Urban,Public,7.95795,-11.74182,SLA_2018_3010117,1,,Bo,Kakua,CORONATION FIELD
SIERRALEONE,SLA_2018,3010121,3,South,Rural,Public,7.80268,-11.63884,SLA_2018_3010121,1,,Bo,Jaiama Bongor,TELLU CHP
SIERRALEONE,SLA_2018,3010125,3,South,Rural,Public,7.95696,-11.72123,SLA_2018_3010125,1,,Bo,Kakua,FAGUYA
SIERRALEONE,SLA_2018,3010128,3,South,Rural,Public,8.00412,-11.42771,SLA_2018_3010128,1,,Bo,Boama,YAKAJI
SIERRALEONE,SLA_2018,3010129,3,South,Urban,Public,7.93417,-11.48932,SLA_2018_3010129,1,,Bo,Boama,YAMANDU
SIERRALEONE,SLA_2018,3010133,3,South,Urban,Public,7.98729,-11.79857,SLA_2018_3010133,1,,Bo,Tikonko,ZION MINISTRY BANDAWA CHC
SIERRALEONE,SLA_2018,3030252,3,South,Rural,Public,7.4482,-12.22811,SLA_2018_3030252,3,,Bonthe,NONGOBA BULLOM,BAOMA KPENGE
SIERRALEONE,SLA_2018,3030257,3,South,Urban,Public,7.95483,-11.73782,SLA_2018_3030257,3,,Bonthe,BONTHE TOWN,BONTHE
SIERRALEONE,SLA_2018,3030258,3,South,Urban,"Private, non-specific",7.53077,-12.50167,SLA_2018_3030258,3,,Bonthe,BONTHE TOWN,BONTHE URBAN
SIERRALEONE,SLA_2018,3030260,3,South,Rural,Public,7.52934,-11.97306,SLA_2018_3030260,3,,Bonthe,KPANDA KEMO,GAMBIA POPAMA
SIERRALEONE,SLA_2018,3030262,3,South,Rural,Public,7.34716,-12.09606,SLA_2018_3030262,3,,Bonthe,NONGOBA BULLOM,GBAMANI
SIERRALEONE,SLA_2018,3030267,3,South,Rural,Public,7.73648,-12.34025,SLA_2018_3030267,3,,Bonthe,IMPERRI,JUNCTIONLA
SIERRALEONE,SLA_2018,3030270,3,South,Rural,Public,7.51564,-12.2325,SLA_2018_3030270,3,,Bonthe,JONG,KOMENDE
SIERRALEONE,SLA_2018,3030273,3,South,Rural,Public,7.40475,-12.46577,SLA_2018_3030273,3,,Bonthe,NONGOBA BULLOM,MAAMU
SIERRALEONE,SLA_2018,3030274,3,South,Urban,Public,7.46362,-11.94914,SLA_2018_3030274,3,,Bonthe,BUM,MADINA
SIERRALEONE,SLA_2018,3030275,3,South,Urban,Public,7.52902,-12.50633,SLA_2018_3030275,3,,Bonthe,BONTHE TOWN,BONTHE
SIERRALEONE,SLA_2018,3030279,3,South,Rural,Public,7.39842,-12.53248,SLA_2018_3030279,3,,Bonthe,SITTIA,MANIA
SIERRALEONE,SLA_2018,3030282,3,South,Urban,"Private, non-specific",7.60991,-12.17737,SLA_2018_3030282,3,,Bonthe,JONG,MATTRU
SIERRALEONE,SLA_2018,3030286,3,South,Rural,Public,7.45611,-12.31943,SLA_2018_3030286,3,,Bonthe,BENDU CHA,MINDOHUN
SIERRALEONE,SLA_2018,3030290,3,South,Rural,Public,7.60184,-12.22126,SLA_2018_3030290,3,,Bonthe,JONG,MONGREWA JONG
SIERRALEONE,SLA_2018,3030293,3,South,Urban,Public,7.61406,-12.04746,SLA_2018_3030293,3,,Bonthe,KPANDA KEMO,MOTUO
SIERRALEONE,SLA_2018,3030296,3,South,Rural,Public,7.36985,-11.94288,SLA_2018_3030296,3,,Bonthe,BUM,NGEPEHUN
SIERRALEONE,SLA_2018,3030299,3,South,Rural,Public,7.62066,-12.10426,SLA_2018_3030299,3,,Bonthe,JONG,SEMABU
SIERRALEONE,SLA_2018,3030302,3,South,Rural,Public,7.42038,-11.9374,SLA_2018_3030302,3,,Bonthe,BUM,SOGBALLEH
SIERRALEONE,SLA_2018,3030308,3,South,Rural,Public,7.41423,-12.0092,SLA_2018_3030308,3,,Bonthe,BUM,TORMA BUM
SIERRALEONE,SLA_2018,3030311,3,South,Rural,Public,7.57377,-12.33737,SLA_2018_3030311,3,,Bonthe,IMPERRI,YARGOIC
SIERRALEONE,SLA_2018,3030312,3,South,Urban,Public,7.47737,-12.52583,SLA_2018_3030312,3,,Bonthe,SITTIA,YONI ISLAND
SIERRALEONE,SLA_2018,3030315,3,South,Rural,Public,7.56233,-12.15457,SLA_2018_3030315,3,,Bonthe,JONG,SEGBWEMA
SIERRALEONE,SLA_2018,3090772,3,South,Rural,Public,7.98001,-12.16226,SLA_2018_3090772,9,,Moyamba,DASSE,BAMBUIBU TOMMY MCHP
SIERRALEONE,SLA_2018,3090776,3,South,Rural,Public,7.83048,-12.53692,SLA_2018_3090776,9,,Moyamba,BAGRUWA,BENKEH MCHP
SIERRALEONE,SLA_2018,3090778,3,South,Urban,Public,8.29158,-12.74771,SLA_2018_3090778,9,,Moyamba,RIBBI,BRADFORD
SIERRALEONE,SLA_2018,3090781,3,South,Rural,Public,8.21098,-12.3796,SLA_2018_3090781,9,,Moyamba,FAKUNYA,FALABA MCHP
SIERRALEONE,SLA_2018,3090786,3,South,Rural,Public,8.05563,-12.38778,SLA_2018_3090786,9,,Moyamba,KAIYAMBA,GBONJEIMA MCHP
SIERRALEONE,SLA_2018,3090789,3,South,Rural,Public,8.30189,-11.87706,SLA_2018_3090789,9,,Moyamba,KAMAJEI,GONDAMA KAMAJEI
SIERRALEONE,SLA_2018,3090792,3,South,Rural,Public,7.95903,-12.18727,SLA_2018_3090792,9,,Moyamba,DASSE,KABAIMA MCHP
SIERRALEONE,SLA_2018,3090794,3,South,Urban,Public,8.08051,-12.28701,SLA_2018_3090794,9,,Moyamba,KAIYAMBA,KANGAHUN CHC
SIERRALEONE,SLA_2018,3090796,3,South,Rural,Public,8.08639,-12.12164,SLA_2018_3090796,9,,Moyamba,DASSE,KENEMA GBANDOMA
SIERRALEONE,SLA_2018,3090799,3,South,Rural,Public,8.05234,-12.4628,SLA_2018_3090799,9,,Moyamba,KAIYAMBA,KORGBOTUMA MCHP
SIERRALEONE,SLA_2018,3090802,3,South,Rural,Public,8.11657,-12.37209,SLA_2018_3090802,9,,Moyamba,KAIYAMBA,LEVUMAKAIYAMBA MCHP
SIERRALEONE,SLA_2018,3090805,3,South,Rural,Public,8.08901,-12.21559,SLA_2018_3090805,9,,Moyamba,KORI,MANJEHUN MCHP
SIERRALEONE,SLA_2018,3090809,3,South,Rural,Public,8.13612,-11.89674,SLA_2018_3090809,9,,Moyamba,KOWA,MOFOMBO MCHP
SIERRALEONE,SLA_2018,3090812,3,South,Rural,Public,8.17799,-12.84345,SLA_2018_3090812,9,,Moyamba,RIBBI,MOBONGISSEH MCHP
SIERRALEONE,SLA_2018,3090814,3,South,Rural,Public,7.68675,-12.1367,SLA_2018_3090814,9,,Moyamba,UPPER BANTA,MOGONBE
SIERRALEONE,SLA_2018,3090817,3,South,Rural,Public,8.03727,-12.72717,SLA_2018_3090817,9,,Moyamba,BUMPEH,MOKAIYEHBEH MCHP
SIERRALEONE,SLA_2018,3090821,3,South,Rural,Public,8.169,-12.24828,SLA_2018_3090821,9,,Moyamba,FAKUNYA,MOKOREWA MCHP
SIERRALEONE,SLA_2018,3090824,3,South,Rural,Public,8.19436,-12.93075,SLA_2018_3090824,9,,Moyamba,RIBBI,MOKOBU MCHP
SIERRALEONE,SLA_2018,3090827,3,South,Rural,Public,7.76219,-12.23223,SLA_2018_3090827,9,,Moyamba,UPPER BANTA,MONDOKOR
SIERRALEONE,SLA_2018,3090828,3,South,Urban,Public,7.90315,-12.19085,SLA_2018_3090828,9,,Moyamba,LOWER BANTA,MOKANJI CHC
SIERRALEONE,SLA_2018,3090832,3,South,Rural,Public,7.79596,-12.57615,SLA_2018_3090832,9,,Moyamba,TIMDALE,MOSAGBEH
SIERRALEONE,SLA_2018,3090835,3,South,Rural,Public,7.86957,-12.42036,SLA_2018_3090835,9,,Moyamba,BAGRUWA,MOSENEGOR MCHP
SIERRALEONE,SLA_2018,3090838,3,South,Rural,Public,8.30557,-12.79205,SLA_2018_3090838,9,,Moyamba,RIBBI,MATONI MCHP
SIERRALEONE,SLA_2018,3090840,3,South,Urban,"Private, non-specific",8.16001,-12.43234,SLA_2018_3090840,9,,Moyamba,KAIYAMBA,HARFORD SCHOOL CLINIC
SIERRALEONE,SLA_2018,3090843,3,South,Urban,Public,8.15958,-12.43448,SLA_2018_3090843,9,,Moyamba,KAIYAMBA,MOYAMBA GOV HOSPITAL
SIERRALEONE,SLA_2018,3090848,3,South,Rural,Public,8.07432,-12.77393,SLA_2018_3090848,9,,Moyamba,BUMPEH,MOYEAMOH CHP
SIERRALEONE,SLA_2018,3090851,3,South,Urban,Public,7.79119,-12.15494,SLA_2018_3090851,9,,Moyamba,UPPER BANTA,NGOLALA
SIERRALEONE,SLA_2018,3090852,3,South,Rural,Public,8.2615,-12.2837,SLA_2018_3090852,9,,Moyamba,FAKUNYA,NJAGBAHUN FAK.MCHP
SIERRALEONE,SLA_2018,3090854,3,South,Urban,"Private, non-specific",8.11224,-12.07102,SLA_2018_3090854,9,,Moyamba,KORI,NJALA CLINIC
SIERRALEONE,SLA_2018,3090857,3,South,Rural,Public,8.33915,-12.65792,SLA_2018_3090857,9,,Moyamba,RIBBI,ROKOLOR MCHP
SIERRALEONE,SLA_2018,3090861,3,South,Rural,Public,8.07011,-12.8555,SLA_2018_3090861,9,,Moyamba,BUMPEH,SAMU CHP
SIERRALEONE,SLA_2018,3090862,3,South,Urban,Public,7.93889,-12.53737,SLA_2018_3090862,9,,Moyamba,BAGRUWA,SEBEHUN CHC
SIERRALEONE,SLA_2018,3090867,3,South,Rural,Public,8.01395,-11.94875,SLA_2018_3090867,9,,Moyamba,KOWA,TABE MCHP
SIERRALEONE,SLA_2018,3090868,3,South,Urban,Public,8.19335,-12.06127,SLA_2018_3090868,9,,Moyamba,KORI,TAIAMA CHC
SIERRALEONE,SLA_2018,3090872,3,South,Rural,Public,8.23934,-12.02714,SLA_2018_3090872,9,,Moyamba,KORI,WAIIMA MCHP
SIERRALEONE,SLA_2018,3090875,3,South,Rural,Public,8.00905,-12.86263,SLA_2018_3090875,9,,Moyamba,KARGBORO,YOUNDU CHP
SIERRALEONE,SLA_2018,3110998,3,South,Rural,Public,7.4084,-11.72591,SLA_2018_3110998,11,,Pujehun,PUJEHUN DISTRICT,HAYAMA MCHP
SIERRALEONE,SLA_2018,3111001,3,South,Urban,Public,7.34929,-11.63548,SLA_2018_3111001,11,,Pujehun,PUJEHUN DISTRICT,BLAMA MASSAQUOI CHC
SIERRALEONE,SLA_2018,3111002,3,South,Rural,Public,7.29552,-11.50424,SLA_2018_3111002,11,,Pujehun,PUJEHUN DISTRICT,BLAMA PERRI
SIERRALEONE,SLA_2018,3111004,3,South,Rural,Public,7.43654,-11.64116,SLA_2018_3111004,11,,Pujehun,PUJEHUN DISTRICT,BOMU SAAMBA MCHP
SIERRALEONE,SLA_2018,3111007,3,South,Rural,Public,7.17194,-11.75758,SLA_2018_3111007,11,,Pujehun,PUJEHUN DISTRICT,BORMA MCHP
SIERRALEONE,SLA_2018,3111012,3,South,Rural,Public,7.42098,-11.53062,SLA_2018_3111012,11,,Pujehun,PUJEHUN DISTRICT,FALABA CHP
SIERRALEONE,SLA_2018,3111015,3,South,Rural,Public,7.10264,-11.59413,SLA_2018_3111015,11,,Pujehun,PUJEHUN DISTRICT,FUNYEHUN CHP
SIERRALEONE,SLA_2018,3111019,3,South,Rural,Public,7.29762,-11.34506,SLA_2018_3111019,11,,Pujehun,PUJEHUN DISTRICT,GBAHAMA MCHP
SIERRALEONE,SLA_2018,3111020,3,South,Urban,Public,7.31922,-11.84934,SLA_2018_3111020,11,,Pujehun,PUJEHUN DISTRICT,GBONDAPI CHC
SIERRALEONE,SLA_2018,3111023,3,South,Rural,Public,7.27163,-11.26808,SLA_2018_3111023,11,,Pujehun,PUJEHUN DISTRICT,GISSIWULO MCHP
SIERRALEONE,SLA_2018,3111028,3,South,Rural,Public,6.99202,-11.46942,SLA_2018_3111028,11,,Pujehun,PUJEHUN DISTRICT,KOIJEH MCHP
SIERRALEONE,SLA_2018,3111031,3,South,Rural,Public,7.43666,-11.57053,SLA_2018_3111031,11,,Pujehun,PUJEHUN DISTRICT,KOWAMA MCHP
SIERRALEONE,SLA_2018,3111034,3,South,Rural,Public,7.39499,-11.6426,SLA_2018_3111034,11,,Pujehun,PUJEHUN DISTRICT,MAKORMA CHP
SIERRALEONE,SLA_2018,3111037,3,South,Urban,Public,7.15523,-11.75515,SLA_2018_3111037,11,,Pujehun,PUJEHUN DISTRICT,MANO GBONJEIMA
SIERRALEONE,SLA_2018,3111038,3,South,Rural,Public,7.3548,-11.68621,SLA_2018_3111038,11,,Pujehun,PUJEHUN DISTRICT,MASSAM KPAKA  CHP
SIERRALEONE,SLA_2018,3111041,3,South,Rural,Public,7.3926,-11.44445,SLA_2018_3111041,11,,Pujehun,PUJEHUN DISTRICT,NJALUAHUN CHP
SIERRALEONE,SLA_2018,3111043,3,South,Rural,Public,7.58917,-11.76012,SLA_2018_3111043,11,,Pujehun,PUJEHUN DISTRICT,NYANDEHUN MALEN MCHP
SIERRALEONE,SLA_2018,3111047,3,South,Urban,Public,7.35323,-11.72038,SLA_2018_3111047,11,,Pujehun,PUJEHUN DISTRICT,PUJEHUN GOVERNMENT HOSPITAL
SIERRALEONE,SLA_2018,3111048,3,South,Rural,Public,7.4881,-11.41785,SLA_2018_3111048,11,,Pujehun,PUJEHUN DISTRICT,SAAHUN BARRI MCHP
SIERRALEONE,SLA_2018,3111052,3,South,Rural,Public,7.4797,-11.62206,SLA_2018_3111052,11,,Pujehun,PUJEHUN DISTRICT,SALIMA SAAMBA
SIERRALEONE,SLA_2018,3111055,3,South,Rural,Public,7.49514,-11.78683,SLA_2018_3111055,11,,Pujehun,PUJEHUN DISTRICT,SENGEMA CHP
SIERRALEONE,SLA_2018,3111058,3,South,Rural,Public,6.96777,-11.57729,SLA_2018_3111058,11,,Pujehun,PUJEHUN DISTRICT,SULIMA CHP
SIERRALEONE,SLA_2018,3111061,3,South,Rural,Public,7.41161,-11.40824,SLA_2018_3111061,11,,Pujehun,PUJEHUN DISTRICT,TANINAHUN BARRI MCHP
SIERRALEONE,SLA_2018,3111064,3,South,Rural,Public,7.36881,-11.72555,SLA_2018_3111064,11,,Pujehun,PUJEHUN DISTRICT,TONGAY MCHP
SIERRALEONE,SLA_2018,3111067,3,South,Rural,Public,7.27913,-11.79602,SLA_2018_3111067,11,,Pujehun,PUJEHUN DISTRICT,VAAMA KRIM
SIERRALEONE,SLA_2018,3111070,3,South,Rural,Public,7.4468,-11.45318,SLA_2018_3111070,11,,Pujehun,PUJEHUN DISTRICT,WAIIMA MCHP
